global_step,epoch,step_in_epoch,loss
11257,3,947,3.1579751446755076
11258,3,948,3.0826402394851247
11259,3,949,3.0936910850677455
11260,3,950,3.125350380983292
11261,3,951,3.2408435824190436
11262,3,952,3.1380048476152913
11263,3,953,3.2647130500185795
11264,3,954,3.2016398999372138
11265,3,955,3.1817995245944513
11266,3,956,3.1767492250994653
11267,3,957,3.083249863609984
11268,3,958,3.24128530782595
11269,3,959,3.1126928021589055
11270,3,960,3.3326966380069356
11271,3,961,3.2179375833216044
11272,3,962,3.1601393569477683
11273,3,963,3.2372863974141293
11274,3,964,3.185307879405542
11275,3,965,3.1360533348793136
11276,3,966,3.1515700386943784
11277,3,967,3.120831209395618
11278,3,968,3.0065584418987825
11279,3,969,3.121350619355324
11280,3,970,3.215515103590872
11281,3,971,3.1603231406372423
11282,3,972,3.2330636313880587
11283,3,973,3.2183641436416437
11284,3,974,3.2003016767720327
11285,3,975,3.1186004159106133
11286,3,976,3.171857310106733
11287,3,977,3.0826211466674893
11288,3,978,3.1994104357838777
11289,3,979,3.262627727339709
11290,3,980,3.2903406454993354
11291,3,981,3.1421855137507544
11292,3,982,3.247124903162999
11293,3,983,3.139253668396937
11294,3,984,3.0561606964825834
11295,3,985,3.2484388429208577
11296,3,986,3.3774031827247253
11297,3,987,3.0408917073870327
11298,3,988,3.156158821216348
11299,3,989,3.1653534132375407
11300,3,990,3.1936009922754662
11301,3,991,3.2885952429690235
11302,3,992,3.2609478570678174
11303,3,993,3.0477710419712345
11304,3,994,3.1661429890679544
11305,3,995,3.228938630402059
11306,3,996,3.370598069722731
11307,3,997,3.1883149267616706
11308,3,998,3.1666953486074094
11309,3,999,3.163083179620222
11310,3,1000,2.976621702051328
11311,3,1001,3.3005728684220106
11312,3,1002,3.330256393038244
11313,3,1003,3.0966518439489765
11314,3,1004,3.236135999703933
11315,3,1005,3.08693924318368
11316,3,1006,3.219241038923931
11317,3,1007,3.092307949884614
11318,3,1008,3.2631007460109305
11319,3,1009,3.241569962688785
11320,3,1010,3.1522328732551057
11321,3,1011,3.272803006118032
11322,3,1012,3.2182994574906774
11323,3,1013,3.2493083067276265
11324,3,1014,3.051068279124853
11325,3,1015,3.173132170015363
11326,3,1016,3.175820508787537
11327,3,1017,3.1590260432161603
11328,3,1018,3.207818289317668
11329,3,1019,3.193746604289724
11330,3,1020,3.1294319459480473
11331,3,1021,3.0872338930692633
11332,3,1022,3.318332782730539
11333,3,1023,3.2990133534155244
11334,3,1024,3.1899594300206093
11335,3,1025,3.3083576072972085
11336,3,1026,3.140964030848685
11337,3,1027,3.1900959088442216
11338,3,1028,2.9735791645698475
11339,3,1029,3.171084229375619
11340,3,1030,3.0893110501085435
11341,3,1031,3.130304101022629
11342,3,1032,3.2099443212462893
11343,3,1033,3.2705337068413813
11344,3,1034,3.0694710709493926
11345,3,1035,3.1549026941314535
11346,3,1036,3.0987990886316767
11347,3,1037,3.128044163802716
11348,3,1038,3.306676291278407
11349,3,1039,3.143410079789555
11350,3,1040,3.341726703902245
11351,3,1041,3.1452232789363674
11352,3,1042,3.288080067699106
11353,3,1043,3.2468121639903265
11354,3,1044,2.995772140097531
11355,3,1045,3.090582588321416
11356,3,1046,3.1472470815764417
11357,3,1047,3.289125809465506
11358,3,1048,3.2710734916965727
11359,3,1049,3.4164564302005527
11360,3,1050,3.1653933083124324
11361,3,1051,3.2942241930365688
11362,3,1052,3.1821921899021177
11363,3,1053,3.1973589033378147
11364,3,1054,3.247884794163452
11365,3,1055,3.0076982871916296
11366,3,1056,3.1152435367260933
11367,3,1057,3.1968739648218474
11368,3,1058,3.0836505031782946
11369,3,1059,3.1989998336529197
11370,3,1060,3.0969721941663417
11371,3,1061,3.300135228064293
11372,3,1062,3.238901448326434
11373,3,1063,3.371313991573463
11374,3,1064,3.1286807527166802
11375,3,1065,3.1248159868954186
11376,3,1066,3.225000182211737
11377,3,1067,3.291821783937034
11378,3,1068,3.2444409976114787
11379,3,1069,3.242453446733061
11380,3,1070,3.167470674884129
11381,3,1071,3.2149441354882184
11382,3,1072,3.0502186513378557
11383,3,1073,3.297442603639933
11384,3,1074,3.1435321348031655
11385,3,1075,3.232248922259309
11386,3,1076,3.0518113172851935
11387,3,1077,3.115698926099676
11388,3,1078,3.2518586725389707
11389,3,1079,3.2513914923888243
11390,3,1080,3.3273412223074796
11391,3,1081,3.2021492786399
11392,3,1082,3.1495327827033233
11393,3,1083,3.277232949278514
11394,3,1084,3.173921059206551
11395,3,1085,3.234830674188096
11396,3,1086,3.1966748319472993
11397,3,1087,3.2775922334089813
11398,3,1088,3.2742511916254986
11399,3,1089,3.1579444670736088
11400,3,1090,3.141394415801766
11401,3,1091,3.1812884198669282
11402,3,1092,3.1840679564165484
11403,3,1093,3.167279978230817
11404,3,1094,3.0862427354106705
11405,3,1095,3.2301631914161923
11406,3,1096,3.294282337165778
11407,3,1097,3.1695363904797595
11408,3,1098,3.1842085970105933
11409,3,1099,3.239596059772645
11410,3,1100,3.125932541088161
11411,3,1101,3.0557608311056836
11412,3,1102,3.1597109035665745
11413,3,1103,3.184843406667068
11414,3,1104,3.304190691616224
11415,3,1105,3.2755812059617204
11416,3,1106,3.1293326019597147
11417,3,1107,3.0055298992456985
11418,3,1108,3.2622161613851235
11419,3,1109,3.0804426241764338
11420,3,1110,3.2384955535374442
11421,3,1111,3.0741120085555513
11422,3,1112,3.277860216994143
11423,3,1113,3.0674081676380363
11424,3,1114,3.141490418090153
11425,3,1115,3.1002740079871978
11426,3,1116,3.0701708296289825
11427,3,1117,3.067647683344765
11428,3,1118,3.1242714353488426
11429,3,1119,3.042256971742862
11430,3,1120,3.1385844625637374
11431,3,1121,3.2854871539000516
11432,3,1122,2.9564031826869277
11433,3,1123,3.3562567776720993
11434,3,1124,3.093197731869245
11435,3,1125,3.2550607127807294
11436,3,1126,3.320828246044451
11437,3,1127,3.2965581538018696
11438,3,1128,3.3005836160327293
11439,3,1129,3.034323374593536
11440,3,1130,3.2627999351245753
11441,3,1131,3.2250794620872956
11442,3,1132,3.2047079773389333
11443,3,1133,3.2074901403256955
11444,3,1134,3.1315192755764354
11445,3,1135,3.108029787053393
11446,3,1136,3.2222312040504892
11447,3,1137,3.1034011796825762
11448,3,1138,3.242178462983428
11449,3,1139,3.241239233167862
11450,3,1140,3.0864456001937937
11451,3,1141,3.209330292221323
11452,3,1142,3.117313594243173
11453,3,1143,3.174318159983917
11454,3,1144,3.1747556262472907
11455,3,1145,3.161405842220734
11456,3,1146,3.307860320192857
11457,3,1147,3.2645691622409654
11458,3,1148,3.2276931402754254
11459,3,1149,3.2339024081007675
11460,3,1150,3.1972650345807816
11461,3,1151,3.1512941839249144
11462,3,1152,3.1085389940914077
11463,3,1153,3.2982315657545067
11464,3,1154,3.14351827962854
11465,3,1155,3.0664097013413505
11466,3,1156,3.093440228499417
11467,3,1157,3.2969263404735645
11468,3,1158,3.3060679784835596
11469,3,1159,3.2455877139223466
11470,3,1160,3.1799457401898534
11471,3,1161,3.2347105397900076
11472,3,1162,3.186159572084982
11473,3,1163,3.258738554327159
11474,3,1164,3.372605257838119
11475,3,1165,3.1427530596542868
11476,3,1166,3.216979190108331
11477,3,1167,3.189214286028207
11478,3,1168,3.1096538043306876
11479,3,1169,3.154161260407567
11480,3,1170,3.046640737985047
11481,3,1171,3.2302014555538943
11482,3,1172,3.094790287437361
11483,3,1173,3.2178214941513943
11484,3,1174,3.1814157774142493
11485,3,1175,3.2102203390609643
11486,3,1176,3.2161360284824556
11487,3,1177,3.1986794814309607
11488,3,1178,3.057138423045105
11489,3,1179,3.3076054603221534
11490,3,1180,3.216328535549996
11491,3,1181,3.2776672262420057
11492,3,1182,3.0920758460629765
11493,3,1183,3.168406671711261
11494,3,1184,3.30572173179438
11495,3,1185,3.0958519703598433
11496,3,1186,3.1567562045533273
11497,3,1187,3.2016313815550967
11498,3,1188,3.1898529054536726
11499,3,1189,3.2907249882297966
11500,3,1190,3.167967634855474
11501,3,1191,3.065613722055226
11502,3,1192,3.2020305674568217
11503,3,1193,3.3148471345334576
11504,3,1194,3.088427051258932
11505,3,1195,3.2816115766653193
11506,3,1196,3.0806203712932323
11507,3,1197,3.2288285051213093
11508,3,1198,3.120867428701711
11509,3,1199,3.10670130824798
11510,3,1200,3.1464901227391846
11511,3,1201,3.0284733977174487
11512,3,1202,3.2449810274359585
11513,3,1203,3.1623283560657267
11514,3,1204,3.1414538078853003
11515,3,1205,3.2621352573305415
11516,3,1206,3.2132329257742915
11517,3,1207,3.24487296864585
11518,3,1208,3.0776640293128166
11519,3,1209,3.196734902943617
11520,3,1210,3.2814816331753383
11521,3,1211,3.2175179608028652
11522,3,1212,3.234382901490152
11523,3,1213,3.2556712754473693
11524,3,1214,3.327737668383029
11525,3,1215,2.9370273730589647
11526,3,1216,3.010976324672628
11527,3,1217,3.2890474866140336
11528,3,1218,3.2215432610730796
11529,3,1219,3.3120657024394395
11530,3,1220,3.249374855098857
11531,3,1221,3.2099586891318275
11532,3,1222,3.0599047272472717
11533,3,1223,3.152549651298319
11534,3,1224,3.1463815510700694
11535,3,1225,3.324198642979094
11536,3,1226,3.260393526774215
11537,3,1227,3.1650187126390583
11538,3,1228,3.30041899859451
11539,3,1229,3.3186899887528964
11540,3,1230,3.173584584679519
11541,3,1231,3.1869729835567737
11542,3,1232,3.1377251783232842
11543,3,1233,3.1645252097146015
11544,3,1234,3.2066862785639656
11545,3,1235,3.2444087649292763
11546,3,1236,3.156828002619474
11547,3,1237,3.2272366982297056
11548,3,1238,3.193806805716272
11549,3,1239,3.245881424062464
11550,3,1240,3.160830935465318
11551,3,1241,3.3192682105099056
11552,3,1242,3.1012381017418145
11553,3,1243,3.206382156411296
11554,3,1244,3.1990728402051185
11555,3,1245,3.066441352226798
11556,3,1246,3.115865738249112
11557,3,1247,3.283931278034316
11558,3,1248,3.187113615311887
11559,3,1249,3.1375615988186216
11560,3,1250,3.382441767674676
11561,3,1251,3.2022141711884493
11562,3,1252,3.2044500327644334
11563,3,1253,3.372541231684398
11564,3,1254,3.279414288462468
11565,3,1255,3.1171132784543443
11566,3,1256,3.243302533796898
11567,3,1257,3.288102262069196
11568,3,1258,3.3956952441660224
11569,3,1259,3.166454932839292
11570,3,1260,3.2302389475500832
11571,3,1261,3.311957274639657
11572,3,1262,3.1266520907163287
11573,3,1263,3.1113078028449737
11574,3,1264,3.2751691460619434
11575,3,1265,3.1834744961912484
11576,3,1266,3.1847416677644085
11577,3,1267,3.072416572398226
11578,3,1268,3.3830477967553794
11579,3,1269,3.175802858633127
11580,3,1270,3.248182288553985
11581,3,1271,3.064853193076442
11582,3,1272,3.194033186666193
11583,3,1273,3.248628242046759
11584,3,1274,3.2423357093946903
11585,3,1275,3.162297568433769
11586,3,1276,3.129346613889717
11587,3,1277,3.1767918618362296
11588,3,1278,3.2521969362080334
11589,3,1279,3.1384712198284817
11590,3,1280,3.153133918903688
11591,3,1281,3.2521253432700896
11592,3,1282,3.2084106161719106
11593,3,1283,3.3149750367940403
11594,3,1284,3.1839713106897682
11595,3,1285,3.1760961221717707
11596,3,1286,3.241536071917199
11597,3,1287,3.284761411688242
11598,3,1288,3.0198340480477563
11599,3,1289,3.2858240626875146
11600,3,1290,3.1294677317975634
11601,3,1291,3.203874489194001
11602,3,1292,3.227868640901586
11603,3,1293,2.991989897796463
11604,3,1294,3.059144603414406
11605,3,1295,3.0400124493666256
11606,3,1296,3.074141653005561
11607,3,1297,3.273830425909284
11608,3,1298,3.1356931629109646
11609,3,1299,3.1896108270438006
11610,3,1300,3.2038595593874053
11611,3,1301,3.2001315433588227
11612,3,1302,3.122207021383754
11613,3,1303,3.2600431378401287
11614,3,1304,3.036578169286527
11615,3,1305,3.106980985972758
11616,3,1306,3.1073255992317934
11617,3,1307,3.1522633619763676
11618,3,1308,3.237315863946421
11619,3,1309,3.2327531739871755
11620,3,1310,3.3038228063132786
11621,3,1311,3.148106892699535
11622,3,1312,3.146716143326037
11623,3,1313,3.150410603927968
11624,3,1314,3.205321729482738
11625,3,1315,3.137276784615967
11626,3,1316,3.2568993172896095
11627,3,1317,2.942473460070172
11628,3,1318,3.3376029486727
11629,3,1319,3.1719979364086583
11630,3,1320,3.2671444497668736
11631,3,1321,3.1315193637013077
11632,3,1322,3.327625820626263
11633,3,1323,3.0915145902131393
11634,3,1324,3.2112551589111495
11635,3,1325,3.190773690223635
11636,3,1326,3.087725709164656
11637,3,1327,3.182922583425679
11638,3,1328,3.0141844383865606
11639,3,1329,3.391274048125168
11640,3,1330,3.202087224723817
11641,3,1331,3.0986909418047315
11642,3,1332,3.071719165150646
11643,3,1333,3.1234359354740757
11644,3,1334,3.2004193488060215
11645,3,1335,3.035888750547314
11646,3,1336,3.027161968892051
11647,3,1337,3.2202793321836243
11648,3,1338,3.220610891552573
11649,3,1339,3.2533161473787033
11650,3,1340,3.203881290904374
11651,3,1341,3.09246074162769
11652,3,1342,3.123849178477709
11653,3,1343,3.3890214729487402
11654,3,1344,3.242259068089537
11655,3,1345,2.941118656323486
11656,3,1346,3.2207109447490563
11657,3,1347,3.1652962299555565
11658,3,1348,3.2494456727549963
11659,3,1349,3.230282781188975
11660,3,1350,3.2260185877748446
11661,3,1351,3.2653844356934387
11662,3,1352,3.19327613080386
11663,3,1353,3.2089041694936076
11664,3,1354,3.150527315193902
11665,3,1355,3.2491233875567422
11666,3,1356,3.2866788440108783
11667,3,1357,3.177404716276049
11668,3,1358,3.1515479259574652
11669,3,1359,3.2038925019536935
11670,3,1360,3.1828260757091256
11671,3,1361,3.066414005508201
11672,3,1362,3.1590051265726777
11673,3,1363,3.3261581116795274
11674,3,1364,3.175410584171278
11675,3,1365,3.252642017285425
11676,3,1366,3.0264125662606927
11677,3,1367,3.2553591056620244
11678,3,1368,3.165153422640664
11679,3,1369,3.267023629848761
11680,3,1370,3.0805516327923197
11681,3,1371,3.138106858742656
11682,3,1372,3.1748734508927616
11683,3,1373,3.2594627791848447
11684,3,1374,3.199242471085557
11685,3,1375,3.2546678204373647
11686,3,1376,3.122750968298499
11687,3,1377,3.102589004894557
11688,3,1378,3.222288251999837
11689,3,1379,3.062486091433322
11690,3,1380,3.1649367896684386
11691,3,1381,3.046238773174016
11692,3,1382,3.24359853668343
11693,3,1383,3.2196406153424437
11694,3,1384,3.173108491441344
11695,3,1385,3.2190196762252308
11696,3,1386,3.23917519354123
11697,3,1387,3.4918989771165716
11698,3,1388,3.1981662668615582
11699,3,1389,3.1730573546076837
11700,3,1390,3.263285378618482
11701,3,1391,3.3566437300368683
11702,3,1392,3.1067197850513733
11703,3,1393,3.0904228504547593
11704,3,1394,3.1656947539103966
11705,3,1395,3.2661367761831523
11706,3,1396,3.2195097166055753
11707,3,1397,3.2274994863838584
11708,3,1398,3.2023325417481106
11709,3,1399,3.344162805043995
11710,3,1400,3.0635529217724846
11711,3,1401,3.175166204088544
11712,3,1402,3.2770799579514684
11713,3,1403,3.215967547172723
11714,3,1404,3.0964735657849283
11715,3,1405,3.1711382531260677
11716,3,1406,3.226372344734137
11717,3,1407,3.1618576295217733
11718,3,1408,3.2143320999890728
11719,3,1409,3.3283732071791188
11720,3,1410,3.2088639394740532
11721,3,1411,3.232433282583286
11722,3,1412,3.1217704092696987
11723,3,1413,3.157890372489698
11724,3,1414,3.1518820325789254
11725,3,1415,3.2234598920099446
11726,3,1416,3.2415529682661335
11727,3,1417,3.098344158333084
11728,3,1418,3.1390038174678185
11729,3,1419,3.133608892572796
11730,3,1420,3.137675992732553
11731,3,1421,3.1693823837036703
11732,3,1422,3.260043349811732
11733,3,1423,3.2149964602419514
11734,3,1424,3.0139393135606354
11735,3,1425,3.138032317169543
11736,3,1426,3.10754940860311
11737,3,1427,3.1628837235750216
11738,3,1428,3.105777231647222
11739,3,1429,3.2574413508902733
11740,3,1430,3.0873671165814853
11741,3,1431,3.1791960212737145
11742,3,1432,3.135403268208659
11743,3,1433,3.236742605970918
11744,3,1434,3.3149139587364345
11745,3,1435,3.315906974235077
11746,3,1436,3.254223352596867
11747,3,1437,3.228992467979514
11748,3,1438,3.2938733366717665
11749,3,1439,3.171128645827926
11750,3,1440,3.1723586726205726
11751,3,1441,3.1603777800855806
11752,3,1442,3.0957611336782853
11753,3,1443,3.17388475604381
11754,3,1444,3.294061275641753
11755,3,1445,3.0395891478062627
11756,3,1446,3.257043107069145
11757,3,1447,3.0770914127974374
11758,3,1448,3.1533277268306623
11759,3,1449,3.2826336236477864
11760,3,1450,3.2033629083939563
11761,3,1451,3.2454949258310304
11762,3,1452,3.3299192046081223
11763,3,1453,3.30905691499057
11764,3,1454,3.220919269268969
11765,3,1455,3.249181803777681
11766,3,1456,3.2172358001785257
11767,3,1457,3.2321690130327685
11768,3,1458,3.1951359473997636
11769,3,1459,3.2961016602649735
11770,3,1460,3.2676509391409194
11771,3,1461,3.0644929318790206
11772,3,1462,3.0876356307252317
11773,3,1463,2.9678868130884855
11774,3,1464,3.2488864564144655
11775,3,1465,3.2332141473679
11776,3,1466,3.1369499573956516
11777,3,1467,3.3391504001499333
11778,3,1468,3.246205757781505
11779,3,1469,3.0519824793177692
11780,3,1470,3.225028995372047
11781,3,1471,3.185641631985523
11782,3,1472,3.0891498683456966
11783,3,1473,3.155474164622506
11784,3,1474,3.1750184177228373
11785,3,1475,3.146488214882668
11786,3,1476,3.203478570666813
11787,3,1477,3.119321850826882
11788,3,1478,3.252948921775884
11789,3,1479,3.1593773459910675
11790,3,1480,3.0830195878077453
11791,3,1481,3.2406756714933738
11792,3,1482,3.176357881732171
11793,3,1483,3.188315896500429
11794,3,1484,3.2197594788615387
11795,3,1485,3.176661144230578
11796,3,1486,3.215735910340152
11797,3,1487,3.279764734058232
11798,3,1488,3.25844645283465
11799,3,1489,3.094397967049546
11800,3,1490,3.185641873740334
11801,3,1491,3.255639745423597
11802,3,1492,3.077875082308446
11803,3,1493,3.143053161128177
11804,3,1494,3.2600160410540173
11805,3,1495,3.001297383604119
11806,3,1496,3.1903196382053096
11807,3,1497,3.281201070082471
11808,3,1498,3.1412692404008005
11809,3,1499,3.044108006622656
11810,3,1500,3.1366650713823865
11811,3,1501,3.282236737123352
11812,3,1502,3.1755266524744923
11813,3,1503,3.2843590065874997
11814,3,1504,3.148909964567939
11815,3,1505,3.1048147041033216
11816,3,1506,3.272947644352204
11817,3,1507,3.1878519040769837
11818,3,1508,3.119419363976333
11819,3,1509,3.157287825412036
11820,3,1510,3.123552443893639
11821,3,1511,3.274375923293041
11822,3,1512,3.08696738635384
11823,3,1513,3.2743171273996046
11824,3,1514,3.1480657204976685
11825,3,1515,3.154595242950104
11826,3,1516,3.280807898630496
11827,3,1517,3.1897960430089194
11828,3,1518,3.196555264064139
11829,3,1519,3.2031913063816395
11830,3,1520,3.247255157332735
11831,3,1521,2.997826668348197
11832,3,1522,3.2704158955709763
11833,3,1523,3.1724639877469127
11834,3,1524,3.240859354728907
11835,3,1525,3.132142871623129
11836,3,1526,3.024524762411138
11837,3,1527,3.174962822893119
11838,3,1528,3.1967663097040147
11839,3,1529,3.1334635108386877
11840,3,1530,3.2578413486333577
11841,3,1531,3.2440600947931824
11842,3,1532,3.1740794062638225
11843,3,1533,3.1224863975799693
11844,3,1534,3.1575828036036793
11845,3,1535,3.3113037780210894
11846,3,1536,3.066655417765479
11847,3,1537,3.1308582231789375
11848,3,1538,3.0848442560228957
11849,3,1539,3.4108788850686595
11850,3,1540,3.1737466816289013
11851,3,1541,3.1086966064980626
11852,3,1542,3.3126522916715153
11853,3,1543,3.2712398335215864
11854,3,1544,3.1080564909148367
11855,3,1545,3.0374410695499625
11856,3,1546,3.191501500367554
11857,3,1547,3.232026061984838
11858,3,1548,3.1913149363841242
11859,3,1549,3.1766075032728684
11860,3,1550,3.244054579725283
11861,3,1551,3.2043131275915564
11862,3,1552,3.0778440069044786
11863,3,1553,3.29245358781099
11864,3,1554,2.9304958911174364
11865,3,1555,3.1704456258826776
11866,3,1556,3.2244410427553434
11867,3,1557,3.1592374967266905
11868,3,1558,3.2333114158479948
11869,3,1559,3.3287055160692627
11870,3,1560,3.20081726238901
11871,3,1561,3.280021906899439
11872,3,1562,3.2300798151637675
11873,3,1563,3.30666580776101
11874,3,1564,3.2884114368642763
11875,3,1565,3.0876499417197376
11876,3,1566,3.2510827267614704
11877,3,1567,3.220153013763537
11878,3,1568,3.0334105835395437
11879,3,1569,3.145607813072133
11880,3,1570,3.2979549264978987
11881,3,1571,3.0448484154475843
11882,3,1572,3.1184530694697346
11883,3,1573,3.265267916768284
11884,3,1574,3.194486514630891
11885,3,1575,3.219540737149093
11886,3,1576,3.1824816650336283
11887,3,1577,3.2883631432948737
11888,3,1578,3.260045812630416
11889,3,1579,3.210681836120635
11890,3,1580,3.135653939259706
11891,3,1581,3.1226594049995677
11892,3,1582,3.0706257160085975
11893,3,1583,3.2290821076256186
11894,3,1584,3.0296957165881584
11895,3,1585,3.133419616650892
11896,3,1586,3.3301963054254298
11897,3,1587,3.24378763802976
11898,3,1588,3.236951966800586
11899,3,1589,3.0459923422439896
11900,3,1590,3.0961228054780943
11901,3,1591,3.1281292499496427
11902,3,1592,3.069730004616734
11903,3,1593,3.1406940341224177
11904,3,1594,3.0539229572717077
11905,3,1595,3.153466581686185
11906,3,1596,3.162588136029358
11907,3,1597,3.1032883406278042
11908,3,1598,3.1343498842002413
11909,3,1599,3.2319647121166994
11910,3,1600,3.118547261147997
11911,3,1601,3.2184706066455266
11912,3,1602,3.240463956851362
11913,3,1603,3.349442214980291
11914,3,1604,3.139997015389253
11915,3,1605,3.3284069137878975
11916,3,1606,3.2223556689667077
11917,3,1607,3.018996017985247
11918,3,1608,2.9983328440378663
11919,3,1609,3.2279116046501874
11920,3,1610,3.036573315882445
11921,3,1611,3.2292756185963247
11922,3,1612,3.276467036893446
11923,3,1613,2.9534003836652474
11924,3,1614,3.1234414631204377
11925,3,1615,3.178092062556188
11926,3,1616,3.2713349312237154
11927,3,1617,3.3026672597260163
11928,3,1618,3.1117651964149475
11929,3,1619,3.2519767447447583
11930,3,1620,3.0137373183068803
11931,3,1621,3.116299172861348
11932,3,1622,3.0506162211120134
11933,3,1623,3.1659295181060747
11934,3,1624,3.14988633878522
11935,3,1625,3.280642649443508
11936,3,1626,3.2630340143442536
11937,3,1627,3.1140190361894136
11938,3,1628,3.3047796371139326
11939,3,1629,3.290500062308822
11940,3,1630,3.184720899592728
11941,3,1631,3.251577879713442
11942,3,1632,3.1710112791358673
11943,3,1633,3.3087652025154037
11944,3,1634,3.1651784467069155
11945,3,1635,3.1643856590324795
11946,3,1636,3.243917618717573
11947,3,1637,3.263306022447866
11948,3,1638,3.164730941991727
11949,3,1639,3.263285137598115
11950,3,1640,3.3028926674993384
11951,3,1641,3.315480422640938
11952,3,1642,3.334249149988577
11953,3,1643,3.3570093882218384
11954,3,1644,3.1606158463814067
11955,3,1645,3.1283868347433654
11956,3,1646,3.2732739594619575
11957,3,1647,3.336189636232199
11958,3,1648,3.274723344648554
11959,3,1649,3.2257089816740736
11960,3,1650,3.1570528705474263
11961,3,1651,3.258064104045949
11962,3,1652,3.1955400656256736
11963,3,1653,3.201702067824432
11964,3,1654,3.1689383530436386
11965,3,1655,3.231088872773308
11966,3,1656,3.1446106184343314
11967,3,1657,2.950168227363347
11968,3,1658,3.2071162096979804
11969,3,1659,3.140641236706701
11970,3,1660,3.2681468392543085
11971,3,1661,3.082620316179746
11972,3,1662,3.2398179185850235
11973,3,1663,3.24559395491131
11974,3,1664,3.2585343599039094
11975,3,1665,3.2512413306490746
11976,3,1666,3.159808116447188
11977,3,1667,3.31554455479739
11978,3,1668,3.0670705016037267
11979,3,1669,3.1836378170641457
11980,3,1670,3.2312853214508985
11981,3,1671,3.2256027647446675
11982,3,1672,3.185760811746587
11983,3,1673,3.321562520280823
11984,3,1674,3.2693887043740997
11985,3,1675,3.1967930510592417
11986,3,1676,3.2347555976623203
11987,3,1677,3.2725817001294355
11988,3,1678,3.113490650068589
11989,3,1679,3.3116055504514086
11990,3,1680,3.2208299410080645
11991,3,1681,3.268230326097627
11992,3,1682,3.2326881017543787
11993,3,1683,3.1832987496335337
11994,3,1684,3.1934384485472433
11995,3,1685,3.196889139528058
11996,3,1686,3.0612306359645167
11997,3,1687,3.2274468363608433
11998,3,1688,3.1299288310728497
11999,3,1689,3.233363195587253
12000,3,1690,3.2000878235258816
12001,3,1691,3.3730077285481537
12002,3,1692,3.25394757166082
12003,3,1693,3.2753886645142662
12004,3,1694,3.179115564533223
12005,3,1695,3.1119707210612613
12006,3,1696,3.2445895355560745
12007,3,1697,3.0404124648331936
12008,3,1698,3.4079778274614903
12009,3,1699,3.211217162725241
12010,3,1700,3.1909492777638504
12011,3,1701,3.1865947848363954
12012,3,1702,3.0726933267659264
12013,3,1703,2.9744574045584695
12014,3,1704,3.1958450377367504
12015,3,1705,3.209611726990854
12016,3,1706,3.131172776099853
12017,3,1707,3.1812712547540984
12018,3,1708,3.267373142642454
12019,3,1709,3.148261765811264
12020,3,1710,3.124316986599087
12021,3,1711,3.2409148902085096
12022,3,1712,3.2062129769742356
12023,3,1713,3.350224149843653
12024,3,1714,2.9994555108518766
12025,3,1715,3.1537315987824925
12026,3,1716,3.158732501218112
12027,3,1717,3.126121091487933
12028,3,1718,3.3263910987310474
12029,3,1719,3.204683506787119
12030,3,1720,3.162098631227243
12031,3,1721,3.2300057942383393
12032,3,1722,3.126792169879165
12033,3,1723,3.1590114324297676
12034,3,1724,3.238506958937257
12035,3,1725,3.2252735103342927
12036,3,1726,3.2191388301106403
12037,3,1727,3.2459686798333913
12038,3,1728,3.1731347890523454
12039,3,1729,3.1892731015005866
12040,3,1730,3.0985917757014576
12041,3,1731,3.195661889622361
12042,3,1732,3.0841104381706366
12043,3,1733,3.340262677273899
12044,3,1734,2.9437219885234516
12045,3,1735,3.2025846972653804
12046,3,1736,3.1372933804226637
12047,3,1737,3.1925764360386077
12048,3,1738,3.149406259024661
12049,3,1739,3.236029493107449
12050,3,1740,3.1487279888880026
12051,3,1741,3.2048705912042412
12052,3,1742,3.0299740224097738
12053,3,1743,3.057220998055644
12054,3,1744,3.1681697277820104
12055,3,1745,3.028805956329588
12056,3,1746,3.242967940832984
12057,3,1747,3.279986899418377
12058,3,1748,3.0851860457887983
12059,3,1749,3.110191084436794
12060,3,1750,3.2391727983769028
12061,3,1751,3.1325021900777266
12062,3,1752,3.2036605480739127
12063,3,1753,3.088044283422378
12064,3,1754,3.3040597264159848
12065,3,1755,3.2999992208399322
12066,3,1756,3.345499448552826
12067,3,1757,3.308216903060059
12068,3,1758,3.3175995293208977
12069,3,1759,3.183239121574218
12070,3,1760,3.1880474753220027
12071,3,1761,3.2647730669386785
12072,3,1762,3.1051623586871595
12073,3,1763,3.118005784895712
12074,3,1764,3.201590385303693
12075,3,1765,3.166562004431606
12076,3,1766,3.069969882326524
12077,3,1767,3.10048088773679
12078,3,1768,3.295464177425231
12079,3,1769,3.096957320119695
12080,3,1770,3.249218022209548
12081,3,1771,3.200836387276772
12082,3,1772,3.1182125709179553
12083,3,1773,3.212279907129873
12084,3,1774,3.1522120230781088
12085,3,1775,3.308887506593419
12086,3,1776,3.1655305500238473
12087,3,1777,3.1627403532260656
12088,3,1778,3.215704534578406
12089,3,1779,3.1854782018349406
12090,3,1780,3.309004860573309
12091,3,1781,3.0837538894495546
12092,3,1782,3.201990858998557
12093,3,1783,3.2908260701297465
12094,3,1784,3.2915901122553555
12095,3,1785,3.169856101913814
12096,3,1786,3.236836255680947
12097,3,1787,3.16373835805687
12098,3,1788,3.255254950965827
12099,3,1789,3.185890275568038
12100,3,1790,3.1037974268126862
12101,3,1791,3.25246955882501
12102,3,1792,3.1330096844284996
